epoch	flux
54402.177987	289825.5937500
54402.183914	289999.2812500
54402.189840	290124.4062500
54402.195767	290615.1250000
54402.201693	290306.3437500
54402.207620	290202.3750000
54402.213546	289654.6562500
54402.219472	289944.0625000
54402.225399	289747.0937500
54402.231325	289745.8125000
54402.237252	289892.3750000
54402.243178	289684.7500000
54402.249105	289943.3750000
54402.255031	289714.8437500
54402.260958	289752.7500000
54402.266884	289981.0625000
54402.272810	289740.9375000
54402.278737	289893.8125000
54402.284663	289842.2812500
54402.290590	289724.9375000
54402.296516	289657.7500000
54402.302443	289662.5000000
54402.308369	289800.7187500
54402.314295	289903.0000000
54402.320222	289624.2812500
54402.326148	289502.2812500
54402.332075	289495.0312500
54402.338001	289569.2187500
54402.343928	289554.1875000
54402.349854	289614.8750000
54402.355781	289742.2500000
54402.361707	289392.5312500
54402.367633	289444.5625000
54402.373560	289672.6562500
54402.379486	289532.0000000
54402.385413	289431.0312500
54402.391339	289569.5937500
54402.397266	289473.0625000
54402.403192	289348.8750000
54402.409118	289482.5312500
54402.415045	289411.6250000
54402.420971	289598.4687500
54402.426898	289558.4687500
54402.432824	289390.8437500
54402.438751	289352.8437500
54402.444677	289360.2812500
54402.450604	289382.5000000
54402.456530	289357.0000000
54402.462456	289348.2812500
54402.468383	289357.2500000
54402.474309	289231.5312500
54402.480236	289274.9687500
54402.486162	289370.0000000
54402.492089	289123.1875000
54402.498015	289388.8125000
54402.503941	288996.0000000
54402.509868	288989.4687500
54402.515794	289133.0312500
54402.521721	289236.9375000
54402.527647	289219.5625000
54402.533574	289178.2500000
54402.539500	289429.4375000
54402.545427	289082.6875000
54402.551353	289141.4687500
54402.557279	289301.1250000
54402.563206	289259.9375000
54402.569132	289236.5937500
54402.575059	289115.2812500
54402.580985	288969.3125000
54402.586912	289211.3750000
54402.592838	289188.8750000
54402.598764	289322.3125000
54402.604691	289148.9062500
54402.610617	289032.8750000
54402.616544	289071.7812500
54402.622470	289203.6250000
54402.628397	289030.2500000
54402.634323	288981.5625000
54402.640249	289130.4687500
54402.646176	288963.7812500
54402.652102	289250.9062500
54402.658029	289112.5000000
54402.663955	288905.6250000
54402.669882	289061.4062500
54402.675808	288959.3437500
54402.681735	288833.9687500
54402.687661	288965.9375000
54402.693587	289250.1250000
54402.699514	289022.9375000
54402.705440	289066.6250000
54402.711367	289140.1250000
54402.717293	289051.2500000
54402.723220	289030.4687500
54402.729146	289090.8125000
54402.735072	288951.5625000
54402.740999	289284.5625000
54402.746925	289262.8125000
54402.752852	289373.6875000
54402.758778	288828.0312500
54402.764705	289003.5937500
54402.770631	289010.7812500
54402.776558	289097.4062500
54402.782484	289052.5312500
54402.788410	289041.7812500
54402.794337	289247.9375000
54402.800263	289138.1250000
54402.806190	288958.9062500
54402.812116	289256.1562500
54402.818043	288990.0937500
54402.823969	289103.9062500
54402.829895	289210.4375000
54402.835822	289066.5312500
54402.841748	289282.7500000
54402.847675	289245.7500000
54402.853601	289480.4062500
54402.859528	289067.2812500
54402.865454	289027.4062500
54402.871380	289328.4062500
54402.877307	289149.8125000
54402.883233	289604.6250000
54402.889160	289166.3125000
54402.895086	289475.2812500
54402.901013	289400.1562500
54402.906939	289105.1562500
54402.912866	289430.1875000
54402.918792	289384.7500000
54402.924718	289519.5937500
54402.930645	289361.0937500
54402.936571	289564.5312500
54402.942498	289290.1250000
54402.948424	289846.3750000
54402.954351	289340.4375000
54402.960277	289315.4375000
54402.966203	289484.9375000
54402.972130	289207.8125000
54402.978056	289528.0000000
54402.983983	289470.2187500
54402.989909	289507.4062500
54402.995836	289547.0937500
54403.001762	289264.9687500
54403.007688	289257.3750000
54403.019541	290053.8125000
54403.025468	289626.5000000
54403.031394	289976.2812500
54403.037321	289903.7500000
54403.043247	290148.5312500
54403.049174	289082.4062500
54403.055100	290229.8125000
54403.061026	289873.0000000
54403.066953	289462.9375000
54403.072879	289751.0000000
54403.078806	289639.0625000
54403.084732	289562.1250000
54403.090659	289979.9687500
54403.096585	289844.1250000
54403.102511	289921.8125000
54403.108438	289834.4687500
