epoch	flux
54429.976226	38764.9335938
54429.982152	38851.0781250
54429.988078	38797.8945312
54429.994004	38775.0781250
54429.999931	38763.5429688
54430.005857	38717.6093750
54430.011783	38742.1171875
54430.017710	38881.9492188
54430.023636	38682.8984375
54430.029562	38728.8281250
54430.035488	38818.0117188
54430.041415	38840.3554688
54430.047341	38793.7812500
54430.053267	38811.5625000
54430.059194	38799.6367188
54430.065120	38780.0625000
54430.071046	38865.8984375
54430.076972	38841.2187500
54430.082899	38844.3164062
54430.088825	38870.2929688
54430.094751	38884.6914062
54430.100678	38979.2851562
54430.106604	38857.0078125
