epoch	flux
54241.629149	76125.4453125
54241.635076	76070.6562500
54241.641002	76433.6484375
54241.646928	76173.9453125
54241.652855	76249.1093750
54241.658781	76006.7187500
54241.664707	76027.1250000
54241.670634	76351.3984375
54241.676560	76020.3281250
54241.682487	76273.5312500
54241.688413	76014.4218750
54241.694339	76228.9765625
54241.700266	76078.1953125
54241.706192	76164.9531250
54241.712119	76136.2656250
54241.718045	76329.0703125
54241.723971	76039.2343750
54241.729898	76381.7421875
54241.735824	76212.5312500
54241.741750	76068.5546875
54241.747677	76297.0468750
54241.753603	76042.5234375
54241.759530	76191.3046875
54241.765456	76213.9687500
54241.771382	76383.6718750
54241.777309	76326.0468750
54241.783235	75975.3750000
54241.789162	76187.6171875
54241.795088	76145.9296875
54241.801014	76066.9609375
54241.806941	76182.4140625
54241.812867	76062.6328125
54241.818794	76031.5078125
54241.824720	76177.3671875
54241.830646	75976.7890625
54241.836573	76085.5078125
54241.842499	76152.9687500
54241.848425	76120.4609375
54241.854352	76178.1562500
54241.860278	76142.6328125
54241.866205	76074.0625000
54241.872131	76059.6718750
54241.878057	76141.3046875
54241.883984	76038.8593750
54241.889910	75849.8984375
54241.895837	76126.7109375
54241.901763	76120.2265625
54241.907689	76151.2265625
54241.913616	76076.9375000
54241.919542	76039.5156250
54241.925468	75662.9062500
54241.931395	75583.2187500
54241.937321	75837.6562500
54241.943248	75474.1562500
54241.949174	75713.6015625
54241.955100	75933.5156250
54241.961027	75900.2734375
54241.966953	76073.9453125
54241.972880	76085.8750000
54241.978806	76094.4843750
54241.984732	76185.7968750
54241.990659	76185.2500000
54241.996585	76134.6796875
54242.002512	76096.2968750
54242.008438	76140.7500000
54242.014364	76147.6640625
54242.020291	76164.5625000
54242.026217	75836.6406250
54242.032143	75955.1718750
54242.038070	76143.2421875
54242.043996	76170.6640625
54242.049923	76057.1484375
54242.055849	76151.3125000
54242.061775	76136.0000000
54242.067702	76109.3046875
54242.073628	76137.5546875
54242.079555	76118.9453125
54242.085481	76124.4765625
54242.091407	76186.9921875
54242.097334	75856.0234375
54242.103260	76192.1328125
54242.109186	76201.4765625
54242.115113	76156.1562500
54242.121039	76233.6640625
54242.126966	76024.3671875
54242.132892	76218.7031250
54242.138818	76171.3984375
54242.144745	76121.4062500
54242.150671	76029.0859375
54242.156598	76208.5468750
54242.162524	76003.7421875
54242.168450	75834.5703125
54242.174377	76244.7890625
54242.180303	75965.1093750
54242.186229	76072.1562500
54242.192156	76146.2968750
54242.198082	76196.8203125
54242.204009	76165.1718750
54242.209935	76163.1562500
54242.215861	75981.3203125
54242.221788	76253.7890625
54242.227714	76012.4765625
54242.233641	76238.8125000
54242.239567	76262.0000000
54242.245493	76061.4296875
54242.251420	76107.6562500
54242.257346	76116.8203125
54242.263272	76280.3984375
54242.269199	76062.1562500
54242.275125	76230.9765625
54242.281052	76102.7109375
54242.286978	75948.2031250
54242.292904	76086.5000000
54242.298831	76245.0937500
54242.304757	76120.5937500
54242.310684	75909.5546875
54242.316610	76056.1328125
54242.322536	76139.0703125
54242.328463	76177.5390625
54242.334389	76130.0390625
54242.340315	75976.6015625
54242.346242	76080.9921875
54242.352168	76084.6328125
54242.358095	76139.3281250
54242.364021	75878.4375000
54242.369947	76565.2109375
54242.375874	76299.1093750
54242.381800	76258.0078125
54242.387727	76020.5312500
54242.393653	76215.8125000
54242.399579	76157.0078125
54242.405506	76178.8125000
54242.411432	76234.3671875
54242.417358	76138.0781250
54242.423285	76122.2343750
54242.429211	76156.2500000
54242.435138	76280.4765625
54242.441064	76064.5859375
54242.446990	76017.4843750
54242.452917	76108.9921875
54242.458843	76077.6875000
54242.464769	76207.0390625
54242.470696	76028.3281250
54242.476622	76065.7109375
54242.482549	76032.4921875
54242.488475	76105.0390625
54242.494401	75900.8125000
54242.500328	76250.8593750
54242.506254	76138.9843750
54242.512181	76042.2734375
54242.518107	75881.6796875
54242.524033	76225.6093750
